,Collection Date,Complete Genome,Country,Flu Season,Host Species,Protein Name,Segment,Segment Length,Sequence Accession,State/Province,Strain Name,Subtype
4856,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,HA,4,1747,A/blue-winged_teal/Wisconsin/2572/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4857,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2572/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4858,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,NP,5,1536,A/blue-winged_teal/Wisconsin/2572/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4859,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2572/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4860,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2572/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4861,2009-10-06,Yes,USA,-N/A-,Blue-Winged Teal,PB2,1,2316,A/blue-winged_teal/Wisconsin/2572/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2572/2009,H2N3
4862,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,NS,8,858,A/blue-winged_teal/Wisconsin/2649/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4863,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/2649/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4864,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2649/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4865,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,PB1,2,2309,A/blue-winged_teal/Wisconsin/2649/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4866,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,NA,6,1433,A/blue-winged_teal/Wisconsin/2649/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4867,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,NP,5,1530,A/blue-winged_teal/Wisconsin/2649/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4868,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,HA,4,1719,A/blue-winged_teal/Wisconsin/2649/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4869,2009-10-17,Yes,USA,-N/A-,Blue-Winged Teal,PA,3,2201,A/blue-winged_teal/Wisconsin/2649/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2649/2009,H6N1
4870,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2665/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4871,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1537,A/blue-winged_teal/Wisconsin/2665/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4872,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1713,A/blue-winged_teal/Wisconsin/2665/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4873,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1442,A/blue-winged_teal/Wisconsin/2665/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4874,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2665/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4875,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2208,A/blue-winged_teal/Wisconsin/2665/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4876,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/2665/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4877,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2665/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2665/2009,H4N2
4878,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1442,A/blue-winged_teal/Wisconsin/2713/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4879,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2713/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4880,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2208,A/blue-winged_teal/Wisconsin/2713/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4881,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1713,A/blue-winged_teal/Wisconsin/2713/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4882,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1539,A/blue-winged_teal/Wisconsin/2713/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4883,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/2713/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4884,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2713/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4885,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2713/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2713/2009,H4N2
4886,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2720/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4887,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1442,A/blue-winged_teal/Wisconsin/2720/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4888,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2720/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4889,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1537,A/blue-winged_teal/Wisconsin/2720/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4890,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2720/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4891,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1740,A/blue-winged_teal/Wisconsin/2720/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4892,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2306,A/blue-winged_teal/Wisconsin/2720/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4893,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2208,A/blue-winged_teal/Wisconsin/2720/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2720/2009,H3N2
4894,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1439,A/blue-winged_teal/Wisconsin/2741/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4895,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2201,A/blue-winged_teal/Wisconsin/2741/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4896,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2741/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4897,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2741/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4898,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1536,A/blue-winged_teal/Wisconsin/2741/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4899,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,990,A/blue-winged_teal/Wisconsin/2741/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4900,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1710,A/blue-winged_teal/Wisconsin/2741/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4901,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/2741/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2741/2009,H4N6
4902,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2753/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4903,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,HA,4,1713,A/blue-winged_teal/Wisconsin/2753/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4904,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/2753/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4905,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2309,A/blue-winged_teal/Wisconsin/2753/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4906,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,NP,5,1540,A/blue-winged_teal/Wisconsin/2753/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4907,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,NA,6,1440,A/blue-winged_teal/Wisconsin/2753/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4908,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,PA,3,2151,A/blue-winged_teal/Wisconsin/2753/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4909,2009-10-24,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2753/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2753/2009,H4N6
4910,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,HA,4,1740,A/blue-winged_teal/Wisconsin/2818/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,(H3)
4911,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/2818/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4912,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2316,A/blue-winged_teal/Wisconsin/2818/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4913,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,NP,5,1540,A/blue-winged_teal/Wisconsin/2818/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4914,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,PA,3,2208,A/blue-winged_teal/Wisconsin/2818/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4915,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,NA,6,1442,A/blue-winged_teal/Wisconsin/2818/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,(N2)
4916,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/2818/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4917,2009-10-03,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/2818/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/2818/2009,mixed
4918,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/3060/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4919,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/3060/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4920,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1740,A/blue-winged_teal/Wisconsin/3060/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4921,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2201,A/blue-winged_teal/Wisconsin/3060/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4922,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1439,A/blue-winged_teal/Wisconsin/3060/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4923,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1540,A/blue-winged_teal/Wisconsin/3060/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4924,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,991,A/blue-winged_teal/Wisconsin/3060/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4925,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2307,A/blue-winged_teal/Wisconsin/3060/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/3060/2009,H3N2
4926,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NS,8,865,A/blue-winged_teal/Wisconsin/3061/2009|NS,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4927,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,M,7,1002,A/blue-winged_teal/Wisconsin/3061/2009|M,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4928,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1442,A/blue-winged_teal/Wisconsin/3061/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,(N2)
4929,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB2,1,2316,A/blue-winged_teal/Wisconsin/3061/2009|PB2,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4930,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1531,A/blue-winged_teal/Wisconsin/3061/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4931,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NP,5,1537,A/blue-winged_teal/Wisconsin/3061/2009|NP,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4932,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,NA,6,1440,A/blue-winged_teal/Wisconsin/3061/2009|NA,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,(N6)
4933,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,HA,4,1713,A/blue-winged_teal/Wisconsin/3061/2009|HA,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,(H4)
4934,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PB1,2,2316,A/blue-winged_teal/Wisconsin/3061/2009|PB1,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4935,2009-10-17,Yes,USA,09-10,Blue-Winged Teal,PA,3,2208,A/blue-winged_teal/Wisconsin/3061/2009|PA,Wisconsin,A/blue-winged_teal/Wisconsin/3061/2009,mixed
4936,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NA,6,1434,A/bufflehead/Alberta/399/2007|NA,-N/A-,A/bufflehead/Alberta/399/2007,(N8)
4937,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NA,6,1431,A/bufflehead/Alberta/399/2007|NA,-N/A-,A/bufflehead/Alberta/399/2007,(N6)
4938,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB1,2,2316,A/bufflehead/Alberta/399/2007|PB1,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4939,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB2,1,2316,A/bufflehead/Alberta/399/2007|PB2,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4940,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB2,1,2315,A/bufflehead/Alberta/399/2007|PB2,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4941,2007-08-28,Yes,Canada,-N/A-,Bufflehead,HA,4,1713,A/bufflehead/Alberta/399/2007|HA,-N/A-,A/bufflehead/Alberta/399/2007,(H4)
4942,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PA,3,2195,A/bufflehead/Alberta/399/2007|PA,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4943,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NP,5,1536,A/bufflehead/Alberta/399/2007|NP,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4944,2007-08-28,Yes,Canada,-N/A-,Bufflehead,M,7,990,A/bufflehead/Alberta/399/2007|M,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4945,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB1,2,2303,A/bufflehead/Alberta/399/2007|PB1,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4946,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NS,8,865,A/bufflehead/Alberta/399/2007|NS,-N/A-,A/bufflehead/Alberta/399/2007,mixed
4947,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NA,6,1433,A/bufflehead/Alberta/400/2007|NA,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4948,2007-08-28,Yes,Canada,-N/A-,Bufflehead,M,7,1002,A/bufflehead/Alberta/400/2007|M,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4949,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PA,3,2208,A/bufflehead/Alberta/400/2007|PA,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4950,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NP,5,1536,A/bufflehead/Alberta/400/2007|NP,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4951,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB1,2,2316,A/bufflehead/Alberta/400/2007|PB1,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4952,2007-08-28,Yes,Canada,-N/A-,Bufflehead,HA,4,1740,A/bufflehead/Alberta/400/2007|HA,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4953,2007-08-28,Yes,Canada,-N/A-,Bufflehead,PB2,1,2316,A/bufflehead/Alberta/400/2007|PB2,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4954,2007-08-28,Yes,Canada,-N/A-,Bufflehead,NS,8,865,A/bufflehead/Alberta/400/2007|NS,-N/A-,A/bufflehead/Alberta/400/2007,H3N8
4955,2011-12-07,Yes,USA,11-12,Bufflehead,PB2,1,2301,A/bufflehead/California/3118/2011|PB2,California,A/bufflehead/California/3118/2011,H4N8
4956,2011-12-07,Yes,USA,11-12,Bufflehead,PA,3,2208,A/bufflehead/California/3118/2011|PA,California,A/bufflehead/California/3118/2011,H4N8
4957,2011-12-07,Yes,USA,11-12,Bufflehead,NP,5,1540,A/bufflehead/California/3118/2011|NP,California,A/bufflehead/California/3118/2011,H4N8
4958,2011-12-07,Yes,USA,11-12,Bufflehead,PB1,2,2304,A/bufflehead/California/3118/2011|PB1,California,A/bufflehead/California/3118/2011,H4N8
4959,2011-12-07,Yes,USA,11-12,Bufflehead,NS,8,865,A/bufflehead/California/3118/2011|NS,California,A/bufflehead/California/3118/2011,H4N8
4960,2011-12-07,Yes,USA,11-12,Bufflehead,M,7,1002,A/bufflehead/California/3118/2011|M,California,A/bufflehead/California/3118/2011,H4N8
4961,2011-12-07,Yes,USA,11-12,Bufflehead,NA,6,1435,A/bufflehead/California/3118/2011|NA,California,A/bufflehead/California/3118/2011,H4N8
4962,2011-12-07,Yes,USA,11-12,Bufflehead,HA,4,1713,A/bufflehead/California/3118/2011|HA,California,A/bufflehead/California/3118/2011,H4N8
4963,2008-10-25,Yes,USA,08-09,Duck,PB2,1,2307,A/bufflehead/California/8522/2008|PB2,California,A/bufflehead/California/8522/2008,H4N8
4964,2008-10-25,Yes,USA,08-09,Duck,HA,4,1712,A/bufflehead/California/8522/2008|HA,California,A/bufflehead/California/8522/2008,H4N8
4965,2008-10-25,Yes,USA,08-09,Duck,NA,6,1435,A/bufflehead/California/8522/2008|NA,California,A/bufflehead/California/8522/2008,H4N8
4966,2008-10-25,Yes,USA,08-09,Duck,NS,8,865,A/bufflehead/California/8522/2008|NS,California,A/bufflehead/California/8522/2008,H4N8
4967,2008-10-25,Yes,USA,08-09,Duck,NP,5,1533,A/bufflehead/California/8522/2008|NP,California,A/bufflehead/California/8522/2008,H4N8
4968,2008-10-25,Yes,USA,08-09,Duck,M,7,1002,A/bufflehead/California/8522/2008|M,California,A/bufflehead/California/8522/2008,H4N8
4969,2008-10-25,Yes,USA,08-09,Duck,PB1,2,2316,A/bufflehead/California/8522/2008|PB1,California,A/bufflehead/California/8522/2008,H4N8
4970,2008-10-25,Yes,USA,08-09,Duck,PA,3,2208,A/bufflehead/California/8522/2008|PA,California,A/bufflehead/California/8522/2008,H4N8
4971,2007-10-28,Yes,USA,07-08,Bufflehead,NA,6,1460,A/bufflehead/California/HKWF205/2007|NA,California,A/bufflehead/California/HKWF205/2007,H4N8
4972,2007-10-28,Yes,USA,07-08,Bufflehead,M,7,1027,A/bufflehead/California/HKWF205/2007|M,California,A/bufflehead/California/HKWF205/2007,H4N8
4973,2007-10-28,Yes,USA,07-08,Bufflehead,HA,4,1738,A/bufflehead/California/HKWF205/2007|HA,California,A/bufflehead/California/HKWF205/2007,H4N8
4974,2007-10-28,Yes,USA,07-08,Bufflehead,PA,3,2233,A/bufflehead/California/HKWF205/2007|PA,California,A/bufflehead/California/HKWF205/2007,H4N8
4975,2007-10-28,Yes,USA,07-08,Bufflehead,PB2,1,2341,A/bufflehead/California/HKWF205/2007|PB2,California,A/bufflehead/California/HKWF205/2007,H4N8
4976,2007-10-28,Yes,USA,07-08,Bufflehead,PB1,2,2341,A/bufflehead/California/HKWF205/2007|PB1,California,A/bufflehead/California/HKWF205/2007,H4N8
4977,2007-10-28,Yes,USA,07-08,Bufflehead,NP,5,1565,A/bufflehead/California/HKWF205/2007|NP,California,A/bufflehead/California/HKWF205/2007,H4N8
4978,2007-10-28,Yes,USA,07-08,Bufflehead,NS,8,890,A/bufflehead/California/HKWF205/2007|NS,California,A/bufflehead/California/HKWF205/2007,H4N8
4979,2009-11-28,Yes,USA,09-10,Bufflehead,NS,8,865,A/bufflehead/Illinois/4016/2009|NS,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4980,2009-11-28,Yes,USA,09-10,Bufflehead,NP,5,1540,A/bufflehead/Illinois/4016/2009|NP,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4981,2009-11-28,Yes,USA,09-10,Bufflehead,PB2,1,2316,A/bufflehead/Illinois/4016/2009|PB2,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4982,2009-11-28,Yes,USA,09-10,Bufflehead,PB1,2,2316,A/bufflehead/Illinois/4016/2009|PB1,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4983,2009-11-28,Yes,USA,09-10,Bufflehead,HA,4,1710,A/bufflehead/Illinois/4016/2009|HA,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4984,2009-11-28,Yes,USA,09-10,Bufflehead,PA,3,2208,A/bufflehead/Illinois/4016/2009|PA,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4985,2009-11-28,Yes,USA,09-10,Bufflehead,M,7,1002,A/bufflehead/Illinois/4016/2009|M,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4986,2009-11-28,Yes,USA,09-10,Bufflehead,NA,6,1435,A/bufflehead/Illinois/4016/2009|NA,Illinois,A/bufflehead/Illinois/4016/2009,H4N8
4987,2011-11-29,Yes,USA,11-12,Bufflehead,PA,3,2208,A/bufflehead/Maine/161/2011|PA,Maine,A/bufflehead/Maine/161/2011,H1N1
4988,2011-11-29,Yes,USA,11-12,Bufflehead,NA,6,1433,A/bufflehead/Maine/161/2011|NA,Maine,A/bufflehead/Maine/161/2011,H1N1
4989,2011-11-29,Yes,USA,11-12,Bufflehead,NS,8,865,A/bufflehead/Maine/161/2011|NS,Maine,A/bufflehead/Maine/161/2011,H1N1
4990,2011-11-29,Yes,USA,11-12,Bufflehead,NP,5,1533,A/bufflehead/Maine/161/2011|NP,Maine,A/bufflehead/Maine/161/2011,H1N1
4991,2011-11-29,Yes,USA,11-12,Bufflehead,PB2,1,2307,A/bufflehead/Maine/161/2011|PB2,Maine,A/bufflehead/Maine/161/2011,H1N1
4992,2011-11-29,Yes,USA,11-12,Bufflehead,PB1,2,2316,A/bufflehead/Maine/161/2011|PB1,Maine,A/bufflehead/Maine/161/2011,H1N1
4993,2011-11-29,Yes,USA,11-12,Bufflehead,HA,4,1746,A/bufflehead/Maine/161/2011|HA,Maine,A/bufflehead/Maine/161/2011,H1N1
4994,2011-11-29,Yes,USA,11-12,Bufflehead,M,7,1002,A/bufflehead/Maine/161/2011|M,Maine,A/bufflehead/Maine/161/2011,H1N1
4995,2011-12-05,Yes,USA,11-12,Bufflehead,NP,5,1530,A/bufflehead/Maine/287/2011|NP,Maine,A/bufflehead/Maine/287/2011,H4N8
4996,2011-12-05,Yes,USA,11-12,Bufflehead,M,7,1002,A/bufflehead/Maine/287/2011|M,Maine,A/bufflehead/Maine/287/2011,H4N8
4997,2011-12-05,Yes,USA,11-12,Bufflehead,NS,8,865,A/bufflehead/Maine/287/2011|NS,Maine,A/bufflehead/Maine/287/2011,H4N8
4998,2011-12-05,Yes,USA,11-12,Bufflehead,HA,4,1713,A/bufflehead/Maine/287/2011|HA,Maine,A/bufflehead/Maine/287/2011,H4N8
4999,2011-12-05,Yes,USA,11-12,Bufflehead,NA,6,1413,A/bufflehead/Maine/287/2011|NA,Maine,A/bufflehead/Maine/287/2011,H4N8
5000,2011-12-05,Yes,USA,11-12,Bufflehead,PB1,2,2293,A/bufflehead/Maine/287/2011|PB1,Maine,A/bufflehead/Maine/287/2011,H4N8
5001,2011-12-05,Yes,USA,11-12,Bufflehead,PB2,1,2316,A/bufflehead/Maine/287/2011|PB2,Maine,A/bufflehead/Maine/287/2011,H4N8
5002,2011-12-05,Yes,USA,11-12,Bufflehead,PA,3,2201,A/bufflehead/Maine/287/2011|PA,Maine,A/bufflehead/Maine/287/2011,H4N8
